subject	activity	timefreq	acceleration	instrument	jerk	magnitude	variable	axis	count	average
17	SITTING	freq	NA	gyroscope	NA	magnitude	std	NA	368	-0.951730729048913
17	SITTING	freq	NA	gyroscope	jerk	magnitude	mean	NA	368	-0.985044174809783
17	SITTING	freq	NA	gyroscope	jerk	magnitude	std	NA	368	-0.984581049918478
17	SITTING	freq	body	accelerometer	NA	NA	mean	X	368	-0.981786674565217
17	SITTING	freq	body	accelerometer	NA	NA	mean	Y	368	-0.94219541388587
17	SITTING	freq	body	accelerometer	NA	NA	mean	Z	368	-0.955145468701087
17	SITTING	freq	body	accelerometer	NA	NA	std	X	368	-0.982587981086956
17	SITTING	freq	body	accelerometer	NA	NA	std	Y	368	-0.922522911247283
17	SITTING	freq	body	accelerometer	NA	NA	std	Z	368	-0.931387112122826
17	SITTING	freq	body	accelerometer	NA	magnitude	mean	NA	368	-0.949089118567935
17	SITTING	freq	body	accelerometer	NA	magnitude	std	NA	368	-0.937450307826087
17	SITTING	freq	body	accelerometer	jerk	NA	mean	X	368	-0.983384987445652
17	SITTING	freq	body	accelerometer	jerk	NA	mean	Y	368	-0.970952431711957
17	SITTING	freq	body	accelerometer	jerk	NA	mean	Z	368	-0.979420879184783
17	SITTING	freq	body	accelerometer	jerk	NA	std	X	368	-0.984355254103261
17	SITTING	freq	body	accelerometer	jerk	NA	std	Y	368	-0.973207628423913
17	SITTING	freq	body	accelerometer	jerk	NA	std	Z	368	-0.98373058076087
17	SITTING	freq	body	accelerometer	jerk	magnitude	mean	NA	368	-0.977062433722826
17	SITTING	freq	body	accelerometer	jerk	magnitude	std	NA	368	-0.976316015733696
18	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	mean	X	364	0.0606512922023626
18	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	mean	Y	364	-0.112069925183181
18	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	mean	Z	364	0.0252615082031044
18	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	std	X	364	-0.476124143918681
18	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	std	Y	364	-0.416965227507692
18	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	std	Z	364	-0.237973913415989
18	WALKING_UPSTAIRS	time	NA	gyroscope	NA	magnitude	mean	NA	364	-0.209219696843214
18	WALKING_UPSTAIRS	time	NA	gyroscope	NA	magnitude	std	NA	364	-0.376380614549176
18	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	mean	X	364	-0.131977194267363
18	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	mean	Y	364	-0.0329925394904945
18	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	mean	Z	364	-0.0495553791698352
18	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	std	X	364	-0.554549166391209
18	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	std	Y	364	-0.670103984505494
18	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	std	Z	364	-0.599565698571703
18	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	magnitude	mean	NA	364	-0.613896297508242
18	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	magnitude	std	NA	364	-0.682083585302198
18	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	mean	X	364	0.258306996668681
18	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	mean	Y	364	-0.0253701808429396
18	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	mean	Z	364	-0.126780111796429
18	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	std	X	364	-0.221280100529011
18	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	std	Y	364	0.0016983908696978
18	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	std	Z	364	-0.164130411937363
18	WALKING_UPSTAIRS	time	body	accelerometer	NA	magnitude	mean	NA	364	-0.0777460654117857
18	WALKING_UPSTAIRS	time	body	accelerometer	NA	magnitude	std	NA	364	-0.26679531846044
18	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	mean	X	364	0.0818259441131593
18	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	mean	Y	364	0.0212004506162363
18	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	mean	Z	364	0.00130363181057692
18	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	std	X	364	-0.36798930356044
18	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	std	Y	364	-0.31603853125467
18	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	std	Z	364	-0.586781644697802
18	WALKING_UPSTAIRS	time	body	accelerometer	jerk	magnitude	mean	NA	364	-0.367837760580494
18	WALKING_UPSTAIRS	time	body	accelerometer	jerk	magnitude	std	NA	364	-0.401684388888736
18	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	mean	X	364	0.857819614697802
18	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	mean	Y	364	-0.269994996978022
18	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	mean	Z	364	-0.194396895776456
18	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	std	X	364	-0.94214436771978
18	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	std	Y	364	-0.925609083598901
18	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	std	Z	364	-0.902213183186813
18	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	magnitude	mean	NA	364	-0.0777460654117857
18	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	magnitude	std	NA	364	-0.26679531846044
18	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	mean	X	364	-0.398513277366483
18	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	mean	Y	364	-0.479111662239286
18	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	mean	Z	364	-0.314213060938462
18	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	std	X	364	-0.505022199087912
18	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	std	Y	364	-0.390711857964835
18	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	std	Z	364	-0.286454370597253
18	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	magnitude	mean	NA	364	-0.470268682932418
18	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	magnitude	std	NA	364	-0.426188203302198
18	WALKING_UPSTAIRS	freq	NA	gyroscope	jerk	magnitude	mean	NA	364	-0.666974104423077
18	WALKING_UPSTAIRS	freq	NA	gyroscope	jerk	magnitude	std	NA	364	-0.727397098901099
18	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	mean	X	364	-0.288263577211291
18	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	mean	Y	364	-0.108662122509615
18	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	mean	Z	364	-0.32413843951978
18	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	std	X	364	-0.197866573087088
18	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	std	Y	364	-0.00874362230936813
18	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	std	Z	364	-0.15000997830294
18	WALKING_UPSTAIRS	freq	body	accelerometer	NA	magnitude	mean	NA	364	-0.259813423829945
18	WALKING_UPSTAIRS	freq	body	accelerometer	NA	magnitude	std	NA	364	-0.387237575711538
18	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	X	364	-0.392036325404945
18	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	Y	364	-0.338229308463462
18	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	Z	364	-0.546607587714286
18	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	X	364	-0.40084021814217
18	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	Y	364	-0.340304811673956
18	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	Z	364	-0.626000807197802
18	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	magnitude	mean	NA	364	-0.358702509402473
18	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	magnitude	std	NA	364	-0.467280230263736
19	SITTING	time	NA	gyroscope	NA	NA	mean	X	116	-0.0370690148767241
19	SITTING	time	NA	gyroscope	NA	NA	mean	Y	116	-0.065781075887069
19	SITTING	time	NA	gyroscope	NA	NA	mean	Z	116	0.0652127471293103
19	SITTING	time	NA	gyroscope	NA	NA	std	X	116	-0.980496521293103
19	SITTING	time	NA	gyroscope	NA	NA	std	Y	116	-0.967787937672414
19	SITTING	time	NA	gyroscope	NA	NA	std	Z	116	-0.956698270431035
19	SITTING	time	NA	gyroscope	NA	magnitude	mean	NA	116	-0.949398541034483
19	SITTING	time	NA	gyroscope	NA	magnitude	std	NA	116	-0.952343908448276
19	SITTING	time	NA	gyroscope	jerk	NA	mean	X	116	-0.0951647276206897
19	SITTING	time	NA	gyroscope	jerk	NA	mean	Y	116	-0.04132169705
19	SITTING	time	NA	gyroscope	jerk	NA	mean	Z	116	-0.0478373346336207
19	SITTING	time	NA	gyroscope	jerk	NA	std	X	116	-0.982836789224138
19	SITTING	time	NA	gyroscope	jerk	NA	std	Y	116	-0.983488189310345
19	SITTING	time	NA	gyroscope	jerk	NA	std	Z	116	-0.983902536465517
19	SITTING	time	NA	gyroscope	jerk	magnitude	mean	NA	116	-0.986082021465517
19	SITTING	time	NA	gyroscope	jerk	magnitude	std	NA	116	-0.981381392672414
19	SITTING	time	body	accelerometer	NA	NA	mean	X	116	0.276058588706897
19	SITTING	time	body	accelerometer	NA	NA	mean	Y	116	-0.0142212888547414
19	SITTING	time	body	accelerometer	NA	NA	mean	Z	116	-0.105992505681034
19	SITTING	time	body	accelerometer	NA	NA	std	X	116	-0.986680652758621
19	SITTING	time	body	accelerometer	NA	NA	std	Y	116	-0.948758695775862
19	SITTING	time	body	accelerometer	NA	NA	std	Z	116	-0.942427298017241
19	SITTING	time	body	accelerometer	NA	magnitude	mean	NA	116	-0.96076845637931
19	SITTING	time	body	accelerometer	NA	magnitude	std	NA	116	-0.951939166206896
19	SITTING	time	body	accelerometer	jerk	NA	mean	X	116	0.0750885513275862
19	SITTING	time	body	accelerometer	jerk	NA	mean	Y	116	0.00731238882592241
19	SITTING	time	body	accelerometer	jerk	NA	mean	Z	116	0.00246863373482759
19	SITTING	time	body	accelerometer	jerk	NA	std	X	116	-0.984477985689655
19	SITTING	time	body	accelerometer	jerk	NA	std	Y	116	-0.97440988362069
19	SITTING	time	body	accelerometer	jerk	NA	std	Z	116	-0.979455370431034
19	SITTING	time	body	accelerometer	jerk	magnitude	mean	NA	116	-0.98124463112069
19	SITTING	time	body	accelerometer	jerk	magnitude	std	NA	116	-0.977869637413793
19	SITTING	time	gravity	accelerometer	NA	NA	mean	X	116	0.930597392413793
19	SITTING	time	gravity	accelerometer	NA	NA	mean	Y	116	0.122358078258621
19	SITTING	time	gravity	accelerometer	NA	NA	mean	Z	116	0.0978016865905172
19	SITTING	time	gravity	accelerometer	NA	NA	std	X	116	-0.988128989568966
19	SITTING	time	gravity	accelerometer	NA	NA	std	Y	116	-0.972081994482759
19	SITTING	time	gravity	accelerometer	NA	NA	std	Z	116	-0.950347203672414
19	SITTING	time	gravity	accelerometer	NA	magnitude	mean	NA	116	-0.96076845637931
19	SITTING	time	gravity	accelerometer	NA	magnitude	std	NA	116	-0.951939166206896
19	SITTING	freq	NA	gyroscope	NA	NA	mean	X	116	-0.975550869827586
19	SITTING	freq	NA	gyroscope	NA	NA	mean	Y	116	-0.971448305689655
19	SITTING	freq	NA	gyroscope	NA	NA	mean	Z	116	-0.960739616206897
19	SITTING	freq	NA	gyroscope	NA	NA	std	X	116	-0.982125044224138
19	SITTING	freq	NA	gyroscope	NA	NA	std	Y	116	-0.966022877327586
19	SITTING	freq	NA	gyroscope	NA	NA	std	Z	116	-0.959437737672414
19	SITTING	freq	NA	gyroscope	NA	magnitude	mean	NA	116	-0.963191405086207
19	SITTING	freq	NA	gyroscope	NA	magnitude	std	NA	116	-0.953898042068965
19	SITTING	freq	NA	gyroscope	jerk	magnitude	mean	NA	116	-0.981994714051724
19	SITTING	freq	NA	gyroscope	jerk	magnitude	std	NA	116	-0.98163390387931
19	SITTING	freq	body	accelerometer	NA	NA	mean	X	116	-0.984958514913793
19	SITTING	freq	body	accelerometer	NA	NA	mean	Y	116	-0.95585193887931
19	SITTING	freq	body	accelerometer	NA	NA	mean	Z	116	-0.956507985172414
19	SITTING	freq	body	accelerometer	NA	NA	std	X	116	-0.987494964051724
19	SITTING	freq	body	accelerometer	NA	NA	std	Y	116	-0.947737430775862
19	SITTING	freq	body	accelerometer	NA	NA	std	Z	116	-0.939104384741379
19	SITTING	freq	body	accelerometer	NA	magnitude	mean	NA	116	-0.958806135517241
19	SITTING	freq	body	accelerometer	NA	magnitude	std	NA	116	-0.955122730172414
19	SITTING	freq	body	accelerometer	jerk	NA	mean	X	116	-0.984801880948276
19	SITTING	freq	body	accelerometer	jerk	NA	mean	Y	116	-0.9743395975
19	SITTING	freq	body	accelerometer	jerk	NA	mean	Z	116	-0.976296890258621
19	SITTING	freq	body	accelerometer	jerk	NA	std	X	116	-0.985549465517241
19	SITTING	freq	body	accelerometer	jerk	NA	std	Y	116	-0.976439487586207
19	SITTING	freq	body	accelerometer	jerk	NA	std	Z	116	-0.981259745
19	SITTING	freq	body	accelerometer	jerk	magnitude	mean	NA	116	-0.97690201362069
19	SITTING	freq	body	accelerometer	jerk	magnitude	std	NA	116	-0.978110564051724
19	STANDING	time	NA	gyroscope	NA	NA	mean	X	244	-0.0274645481572131
19	STANDING	time	NA	gyroscope	NA	NA	mean	Y	244	-0.0575873601729508
19	STANDING	time	NA	gyroscope	NA	NA	mean	Z	244	0.0727058978528689
19	STANDING	time	NA	gyroscope	NA	NA	std	X	244	-0.93565929807377
19	STANDING	time	NA	gyroscope	NA	NA	std	Y	244	-0.948145510327869
19	STANDING	time	NA	gyroscope	NA	NA	std	Z	244	-0.938582203893443
19	STANDING	time	NA	gyroscope	NA	magnitude	mean	NA	244	-0.927434899016393
19	STANDING	time	NA	gyroscope	NA	magnitude	std	NA	244	-0.910540853401639
19	STANDING	time	NA	gyroscope	jerk	NA	mean	X	244	-0.0970988680163934
19	STANDING	time	NA	gyroscope	jerk	NA	mean	Y	244	-0.0436766614155738
19	STANDING	time	NA	gyroscope	jerk	NA	mean	Z	244	-0.0465030567471311
19	STANDING	time	NA	gyroscope	jerk	NA	std	X	244	-0.956378739057377
19	STANDING	time	NA	gyroscope	jerk	NA	std	Y	244	-0.97214522045082
19	STANDING	time	NA	gyroscope	jerk	NA	std	Z	244	-0.965703737909836
19	STANDING	time	NA	gyroscope	jerk	magnitude	mean	NA	244	-0.970331561926229
19	STANDING	time	NA	gyroscope	jerk	magnitude	std	NA	244	-0.963914692336066
19	STANDING	time	body	accelerometer	NA	NA	mean	X	244	0.280991014262295
19	STANDING	time	body	accelerometer	NA	NA	mean	Y	244	-0.0140264779411066
19	STANDING	time	body	accelerometer	NA	NA	mean	Z	244	-0.105489106580418
19	STANDING	time	body	accelerometer	NA	NA	std	X	244	-0.978040142663934
19	STANDING	time	body	accelerometer	NA	NA	std	Y	244	-0.915246557868852
19	STANDING	time	body	accelerometer	NA	NA	std	Z	244	-0.920912068770492
19	STANDING	time	body	accelerometer	NA	magnitude	mean	NA	244	-0.939902839016393
19	STANDING	time	body	accelerometer	NA	magnitude	std	NA	244	-0.929222896598361
19	STANDING	time	body	accelerometer	jerk	NA	mean	X	244	0.0740371957372541
19	STANDING	time	body	accelerometer	jerk	NA	mean	Y	244	0.00569626733323771
19	STANDING	time	body	accelerometer	jerk	NA	mean	Z	244	-0.00782653242908197
19	STANDING	time	body	accelerometer	jerk	NA	std	X	244	-0.971968796967213
19	STANDING	time	body	accelerometer	jerk	NA	std	Y	244	-0.953375626065574
19	STANDING	time	body	accelerometer	jerk	NA	std	Z	244	-0.974302807827869
19	STANDING	time	body	accelerometer	jerk	magnitude	mean	NA	244	-0.969294122336066
19	STANDING	time	body	accelerometer	jerk	magnitude	std	NA	244	-0.960975720819672
19	STANDING	time	gravity	accelerometer	NA	NA	mean	X	244	0.946276040204918
19	STANDING	time	gravity	accelerometer	NA	NA	mean	Y	244	-0.204487457522131
19	STANDING	time	gravity	accelerometer	NA	NA	mean	Z	244	0.0315622475594262
19	STANDING	time	gravity	accelerometer	NA	NA	std	X	244	-0.983529085245902
19	STANDING	time	gravity	accelerometer	NA	NA	std	Y	244	-0.959758202131148
19	STANDING	time	gravity	accelerometer	NA	NA	std	Z	244	-0.939358252418033
19	STANDING	time	gravity	accelerometer	NA	magnitude	mean	NA	244	-0.939902839016393
19	STANDING	time	gravity	accelerometer	NA	magnitude	std	NA	244	-0.929222896598361
19	STANDING	freq	NA	gyroscope	NA	NA	mean	X	244	-0.931429978606557
19	STANDING	freq	NA	gyroscope	NA	NA	mean	Y	244	-0.952713841516393
19	STANDING	freq	NA	gyroscope	NA	NA	mean	Z	244	-0.938617262008197
19	STANDING	freq	NA	gyroscope	NA	NA	std	X	244	-0.938044916393443
19	STANDING	freq	NA	gyroscope	NA	NA	std	Y	244	-0.946252831393443
19	STANDING	freq	NA	gyroscope	NA	NA	std	Z	244	-0.944601251885246
19	STANDING	freq	NA	gyroscope	NA	magnitude	mean	NA	244	-0.932030616844262
19	STANDING	freq	NA	gyroscope	NA	magnitude	std	NA	244	-0.913088218483607
19	STANDING	freq	NA	gyroscope	jerk	magnitude	mean	NA	244	-0.966317369098361
19	STANDING	freq	NA	gyroscope	jerk	magnitude	std	NA	244	-0.963258067213115
19	STANDING	freq	body	accelerometer	NA	NA	mean	X	244	-0.974126293606557
19	STANDING	freq	body	accelerometer	NA	NA	mean	Y	244	-0.927980260122951
19	STANDING	freq	body	accelerometer	NA	NA	mean	Z	244	-0.945418465
19	STANDING	freq	body	accelerometer	NA	NA	std	X	244	-0.979975627418033
19	STANDING	freq	body	accelerometer	NA	NA	std	Y	244	-0.91408976122541
19	STANDING	freq	body	accelerometer	NA	NA	std	Z	244	-0.914974401352459
19	STANDING	freq	body	accelerometer	NA	magnitude	mean	NA	244	-0.941244573319672
19	STANDING	freq	body	accelerometer	NA	magnitude	std	NA	244	-0.933857957827869
19	STANDING	freq	body	accelerometer	jerk	NA	mean	X	244	-0.972290106557377
19	STANDING	freq	body	accelerometer	jerk	NA	mean	Y	244	-0.954265603893443
19	STANDING	freq	body	accelerometer	jerk	NA	mean	Z	244	-0.970653027377049
19	STANDING	freq	body	accelerometer	jerk	NA	std	X	244	-0.974278177172131
19	STANDING	freq	body	accelerometer	jerk	NA	std	Y	244	-0.955823373442623
19	STANDING	freq	body	accelerometer	jerk	NA	std	Z	244	-0.976612168729508
19	STANDING	freq	body	accelerometer	jerk	magnitude	mean	NA	244	-0.960413712663934
19	STANDING	freq	body	accelerometer	jerk	magnitude	std	NA	244	-0.960756453196721
20	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	mean	X	354	-0.0283281969053672
20	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	mean	Y	354	-0.0550472494422034
20	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	mean	Z	354	0.0908189493784463
20	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	std	X	354	-0.479651878274011
20	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	std	Y	354	-0.37274038275339
20	WALKING_UPSTAIRS	time	NA	gyroscope	NA	NA	std	Z	354	-0.246464087469209
20	WALKING_UPSTAIRS	time	NA	gyroscope	NA	magnitude	mean	NA	354	-0.205247254608531
20	WALKING_UPSTAIRS	time	NA	gyroscope	NA	magnitude	std	NA	354	-0.364761830078531
20	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	mean	X	354	-0.102109240539831
20	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	mean	Y	354	-0.0385656689776554
20	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	mean	Z	354	-0.0589746047533898
20	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	std	X	354	-0.570955092231638
20	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	std	Y	354	-0.724625643305085
20	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	NA	std	Z	354	-0.588923430706215
20	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	magnitude	mean	NA	354	-0.654565197711864
20	WALKING_UPSTAIRS	time	NA	gyroscope	jerk	magnitude	std	NA	354	-0.702358812062147
20	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	mean	X	354	0.266255605121469
20	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	mean	Y	354	-0.0261166605702542
20	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	mean	Z	354	-0.12550021134435
20	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	std	X	354	-0.241876542902542
20	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	std	Y	354	-0.0763695079631073
20	WALKING_UPSTAIRS	time	body	accelerometer	NA	NA	std	Z	354	-0.171033709951469
20	WALKING_UPSTAIRS	time	body	accelerometer	NA	magnitude	mean	NA	354	-0.126630338122542
20	WALKING_UPSTAIRS	time	body	accelerometer	NA	magnitude	std	NA	354	-0.224325897450565
20	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	mean	X	354	0.0735806037830226
20	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	mean	Y	354	0.00118524859875706
20	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	mean	Z	354	0.00173046857909605
20	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	std	X	354	-0.35806125470113
20	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	std	Y	354	-0.384992599640113
20	WALKING_UPSTAIRS	time	body	accelerometer	jerk	NA	std	Z	354	-0.673107265762712
20	WALKING_UPSTAIRS	time	body	accelerometer	jerk	magnitude	mean	NA	354	-0.428571068983051
20	WALKING_UPSTAIRS	time	body	accelerometer	jerk	magnitude	std	NA	354	-0.379408811708757
20	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	mean	X	354	0.894959751836158
20	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	mean	Y	354	-0.272242417231638
20	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	mean	Z	354	-0.0958419952422655
20	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	std	X	354	-0.952094290677966
20	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	std	Y	354	-0.929702304745763
20	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	NA	std	Z	354	-0.89441644279661
20	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	magnitude	mean	NA	354	-0.126630338122542
20	WALKING_UPSTAIRS	time	gravity	accelerometer	NA	magnitude	std	NA	354	-0.224325897450565
20	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	mean	X	354	-0.410441164352542
20	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	mean	Y	354	-0.512512553418079
20	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	mean	Z	354	-0.330130603141243
20	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	std	X	354	-0.505900319739266
20	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	std	Y	354	-0.311595309688418
20	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	NA	std	Z	354	-0.292653651360452
20	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	magnitude	mean	NA	354	-0.501430999419774
20	WALKING_UPSTAIRS	freq	NA	gyroscope	NA	magnitude	std	NA	354	-0.391940830222881
20	WALKING_UPSTAIRS	freq	NA	gyroscope	jerk	magnitude	mean	NA	354	-0.698549486610169
20	WALKING_UPSTAIRS	freq	NA	gyroscope	jerk	magnitude	std	NA	354	-0.729417380536723
20	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	mean	X	354	-0.296589382275141
20	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	mean	Y	354	-0.185820259088446
20	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	mean	Z	354	-0.399616406462429
20	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	std	X	354	-0.223257613541384
20	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	std	Y	354	-0.0828013721373729
20	WALKING_UPSTAIRS	freq	body	accelerometer	NA	NA	std	Z	354	-0.127101118988249
20	WALKING_UPSTAIRS	freq	body	accelerometer	NA	magnitude	mean	NA	354	-0.250604750144068
20	WALKING_UPSTAIRS	freq	body	accelerometer	NA	magnitude	std	NA	354	-0.332346058245763
20	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	X	354	-0.377272128387853
20	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	Y	354	-0.399594768454407
20	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	mean	Z	354	-0.637194580988701
20	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	X	354	-0.397071452531073
20	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	Y	354	-0.412633497618644
20	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	NA	std	Z	354	-0.708394404491525
20	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	magnitude	mean	NA	354	-0.356635522125141
20	WALKING_UPSTAIRS	freq	body	accelerometer	jerk	magnitude	std	NA	354	-0.415070832260452
21	STANDING	time	NA	gyroscope	NA	NA	mean	X	408	-0.0265404853875245
21	STANDING	time	NA	gyroscope	NA	NA	mean	Y	408	-0.0657421980120098
21	STANDING	time	NA	gyroscope	NA	NA	mean	Z	408	0.080894298564951
21	STANDING	time	NA	gyroscope	NA	NA	std	X	408	-0.96779318375
21	STANDING	time	NA	gyroscope	NA	NA	std	Y	408	-0.971567931617647
21	STANDING	time	NA	gyroscope	NA	NA	std	Z	408	-0.970709643039216
21	STANDING	time	NA	gyroscope	NA	magnitude	mean	NA	408	-0.960969372009804
21	STANDING	time	NA	gyroscope	NA	magnitude	std	NA	408	-0.953044016544118
21	STANDING	time	NA	gyroscope	jerk	NA	mean	X	408	-0.0999249494595588
21	STANDING	time	NA	gyroscope	jerk	NA	mean	Y	408	-0.0427980981958333
21	STANDING	time	NA	gyroscope	jerk	NA	mean	Z	408	-0.0526543888521814
21	STANDING	time	NA	gyroscope	jerk	NA	std	X	408	-0.979528337622549
21	STANDING	time	NA	gyroscope	jerk	NA	std	Y	408	-0.986622678088235
21	STANDING	time	NA	gyroscope	jerk	NA	std	Z	408	-0.985900748676471
21	STANDING	time	NA	gyroscope	jerk	magnitude	mean	NA	408	-0.986805759142157
21	STANDING	time	NA	gyroscope	jerk	magnitude	std	NA	408	-0.983220171764706
21	STANDING	time	body	accelerometer	NA	NA	mean	X	408	0.279883929583333
21	STANDING	time	body	accelerometer	NA	NA	mean	Y	408	-0.0164811326966176
21	STANDING	time	body	accelerometer	NA	NA	mean	Z	408	-0.106490145962525
21	STANDING	time	body	accelerometer	NA	NA	std	X	408	-0.986758177720588
21	STANDING	time	body	accelerometer	NA	NA	std	Y	408	-0.946755694093137
21	STANDING	time	body	accelerometer	NA	NA	std	Z	408	-0.948199030661765
21	STANDING	time	body	accelerometer	NA	magnitude	mean	NA	408	-0.963150912941176
21	STANDING	time	body	accelerometer	NA	magnitude	std	NA	408	-0.953929866892157
21	STANDING	time	body	accelerometer	jerk	NA	mean	X	408	0.0746138371983088
21	STANDING	time	body	accelerometer	jerk	NA	mean	Y	408	0.00823849451226961
